source_name,extracted_at,location_id,city_name,country_code,date,latitude,longitude,timezone,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max
forecast,2026-06-08T19:40:40+00:00,900022,Ávila,ES,2026-06-12,40.6566,-4.6812,Europe/Madrid,29.1,15.0,21.7,0.0,0.0,0.0,17.7
forecast,2026-06-08T19:40:40+00:00,900022,Ávila,ES,2026-06-13,40.6566,-4.6812,Europe/Madrid,29.7,16.9,23.2,0.0,0.0,0.0,17.6
forecast,2026-06-08T19:40:40+00:00,900022,Ávila,ES,2026-06-14,40.6566,-4.6812,Europe/Madrid,30.5,17.6,23.8,0.0,0.0,0.0,21.0
forecast,2026-06-08T19:40:40+00:00,900023,Burgos,ES,2026-06-08,42.3439,-3.6969,Europe/Madrid,28.1,13.6,19.4,0.0,0.0,0.0,28.5
forecast,2026-06-08T19:40:40+00:00,900023,Burgos,ES,2026-06-09,42.3439,-3.6969,Europe/Madrid,18.0,10.9,13.6,0.0,0.0,0.0,24.4
forecast,2026-06-08T19:40:40+00:00,900023,Burgos,ES,2026-06-10,42.3439,-3.6969,Europe/Madrid,19.6,7.6,13.2,0.0,0.0,0.0,35.4
forecast,2026-06-08T19:40:40+00:00,900023,Burgos,ES,2026-06-11,42.3439,-3.6969,Europe/Madrid,24.1,8.4,15.6,0.0,0.0,0.0,33.8
forecast,2026-06-08T19:40:40+00:00,900023,Burgos,ES,2026-06-12,42.3439,-3.6969,Europe/Madrid,29.7,11.9,19.6,0.0,0.0,0.0,32.6
forecast,2026-06-08T19:40:40+00:00,900023,Burgos,ES,2026-06-13,42.3439,-3.6969,Europe/Madrid,32.2,12.2,22.5,0.0,0.0,0.0,24.9
forecast,2026-06-08T19:40:40+00:00,900023,Burgos,ES,2026-06-14,42.3439,-3.6969,Europe/Madrid,32.5,20.1,26.0,0.0,0.0,0.0,22.3
forecast,2026-06-08T19:40:40+00:00,900024,León,ES,2026-06-08,42.5987,-5.5671,Europe/Madrid,27.5,13.9,20.3,0.0,0.0,0.0,22.1
forecast,2026-06-08T19:40:40+00:00,900024,León,ES,2026-06-09,42.5987,-5.5671,Europe/Madrid,25.2,11.3,17.0,0.0,0.0,0.0,18.8
forecast,2026-06-08T19:40:40+00:00,900024,León,ES,2026-06-10,42.5987,-5.5671,Europe/Madrid,24.6,9.5,16.2,0.0,0.0,0.0,21.3
forecast,2026-06-08T19:40:40+00:00,900024,León,ES,2026-06-11,42.5987,-5.5671,Europe/Madrid,29.1,11.5,19.4,0.0,0.0,0.0,19.3
forecast,2026-06-08T19:40:40+00:00,900024,León,ES,2026-06-12,42.5987,-5.5671,Europe/Madrid,32.5,15.4,23.3,0.0,0.0,0.0,16.0
forecast,2026-06-08T19:40:40+00:00,900024,León,ES,2026-06-13,42.5987,-5.5671,Europe/Madrid,32.4,16.1,24.0,0.0,0.0,0.0,12.6
forecast,2026-06-08T19:40:40+00:00,900024,León,ES,2026-06-14,42.5987,-5.5671,Europe/Madrid,30.0,18.6,24.7,0.6,0.0,0.0,12.7
forecast,2026-06-08T19:40:40+00:00,900025,Palencia,ES,2026-06-08,42.0096,-4.5288,Europe/Madrid,28.2,11.6,20.0,0.0,0.0,0.0,25.5
forecast,2026-06-08T19:40:40+00:00,900025,Palencia,ES,2026-06-09,42.0096,-4.5288,Europe/Madrid,22.7,12.2,16.4,0.0,0.0,0.0,21.7
forecast,2026-06-08T19:40:40+00:00,900025,Palencia,ES,2026-06-10,42.0096,-4.5288,Europe/Madrid,21.4,7.9,14.5,0.0,0.0,0.0,22.7
forecast,2026-06-08T19:40:40+00:00,900025,Palencia,ES,2026-06-11,42.0096,-4.5288,Europe/Madrid,25.2,8.1,16.4,0.0,0.0,0.0,22.2
forecast,2026-06-08T19:40:40+00:00,900025,Palencia,ES,2026-06-12,42.0096,-4.5288,Europe/Madrid,30.2,11.7,20.5,0.0,0.0,0.0,19.4
forecast,2026-06-08T19:40:40+00:00,900025,Palencia,ES,2026-06-13,42.0096,-4.5288,Europe/Madrid,32.3,12.7,22.9,0.0,0.0,0.0,15.3
forecast,2026-06-08T19:40:40+00:00,900025,Palencia,ES,2026-06-14,42.0096,-4.5288,Europe/Madrid,34.0,14.3,24.9,0.0,0.0,0.0,10.4
forecast,2026-06-08T19:40:40+00:00,900026,Salamanca,ES,2026-06-08,40.9701,-5.6635,Europe/Madrid,27.2,12.9,20.9,0.0,0.0,0.0,16.5
forecast,2026-06-08T19:40:40+00:00,900026,Salamanca,ES,2026-06-09,40.9701,-5.6635,Europe/Madrid,25.8,10.8,18.8,0.0,0.0,0.0,15.2
forecast,2026-06-08T19:40:40+00:00,900026,Salamanca,ES,2026-06-10,40.9701,-5.6635,Europe/Madrid,24.8,8.9,17.3,0.0,0.0,0.0,16.8
forecast,2026-06-08T19:40:40+00:00,900026,Salamanca,ES,2026-06-11,40.9701,-5.6635,Europe/Madrid,28.4,9.2,18.7,0.0,0.0,0.0,19.2
forecast,2026-06-08T19:40:40+00:00,900026,Salamanca,ES,2026-06-12,40.9701,-5.6635,Europe/Madrid,31.7,12.2,22.1,0.0,0.0,0.0,15.3
forecast,2026-06-08T19:40:40+00:00,900026,Salamanca,ES,2026-06-13,40.9701,-5.6635,Europe/Madrid,32.6,13.9,24.1,0.0,0.0,0.0,12.7
forecast,2026-06-08T19:40:40+00:00,900026,Salamanca,ES,2026-06-14,40.9701,-5.6635,Europe/Madrid,33.8,11.3,24.5,0.0,0.0,0.0,13.9
forecast,2026-06-08T19:40:40+00:00,900027,Segovia,ES,2026-06-08,40.9429,-4.1088,Europe/Madrid,28.0,13.5,20.9,0.0,0.0,0.0,14.8
forecast,2026-06-08T19:40:40+00:00,900027,Segovia,ES,2026-06-09,40.9429,-4.1088,Europe/Madrid,25.6,10.1,17.7,0.0,0.0,0.0,15.0
forecast,2026-06-08T19:40:40+00:00,900027,Segovia,ES,2026-06-10,40.9429,-4.1088,Europe/Madrid,24.0,8.1,15.9,0.0,0.0,0.0,13.4
forecast,2026-06-08T19:40:40+00:00,900027,Segovia,ES,2026-06-11,40.9429,-4.1088,Europe/Madrid,27.3,7.7,17.4,0.0,0.0,0.0,13.7
forecast,2026-06-08T19:40:40+00:00,900027,Segovia,ES,2026-06-12,40.9429,-4.1088,Europe/Madrid,30.1,11.9,20.6,0.0,0.0,0.0,11.9
forecast,2026-06-08T19:40:40+00:00,900027,Segovia,ES,2026-06-13,40.9429,-4.1088,Europe/Madrid,30.4,14.3,22.5,0.0,0.0,0.0,10.5
forecast,2026-06-08T19:40:40+00:00,900027,Segovia,ES,2026-06-14,40.9429,-4.1088,Europe/Madrid,30.9,16.9,24.2,0.0,0.0,0.0,11.9
forecast,2026-06-08T19:40:40+00:00,900028,Soria,ES,2026-06-08,41.7665,-2.479,Europe/Madrid,28.4,12.6,20.5,0.0,0.0,0.0,21.8
forecast,2026-06-08T19:40:40+00:00,900028,Soria,ES,2026-06-09,41.7665,-2.479,Europe/Madrid,22.4,10.3,15.1,0.0,0.0,0.0,22.2
forecast,2026-06-08T19:40:40+00:00,900028,Soria,ES,2026-06-10,41.7665,-2.479,Europe/Madrid,20.0,6.7,13.0,0.0,0.0,0.0,22.9
forecast,2026-06-08T19:40:40+00:00,900028,Soria,ES,2026-06-11,41.7665,-2.479,Europe/Madrid,23.2,5.7,14.6,0.0,0.0,0.0,19.0
forecast,2026-06-08T19:40:40+00:00,900028,Soria,ES,2026-06-12,41.7665,-2.479,Europe/Madrid,27.3,9.1,18.2,0.0,0.0,0.0,15.1
forecast,2026-06-08T19:40:40+00:00,900028,Soria,ES,2026-06-13,41.7665,-2.479,Europe/Madrid,30.8,9.5,20.6,0.0,0.0,0.0,11.1
forecast,2026-06-08T19:40:40+00:00,900028,Soria,ES,2026-06-14,41.7665,-2.479,Europe/Madrid,31.5,12.6,22.3,0.0,0.0,0.0,16.2
forecast,2026-06-08T19:40:40+00:00,900029,Valladolid,ES,2026-06-08,41.6523,-4.7245,Europe/Madrid,29.1,12.3,21.5,0.0,0.0,0.0,18.9
forecast,2026-06-08T19:40:40+00:00,900029,Valladolid,ES,2026-06-09,41.6523,-4.7245,Europe/Madrid,25.1,12.7,18.2,0.0,0.0,0.0,16.6
forecast,2026-06-08T19:40:40+00:00,900029,Valladolid,ES,2026-06-10,41.6523,-4.7245,Europe/Madrid,23.7,9.3,16.1,0.0,0.0,0.0,17.3
forecast,2026-06-08T19:40:40+00:00,900029,Valladolid,ES,2026-06-11,41.6523,-4.7245,Europe/Madrid,27.4,9.3,17.9,0.0,0.0,0.0,16.9
forecast,2026-06-08T19:40:40+00:00,900029,Valladolid,ES,2026-06-12,41.6523,-4.7245,Europe/Madrid,32.3,12.5,22.0,0.0,0.0,0.0,13.5
forecast,2026-06-08T19:40:40+00:00,900029,Valladolid,ES,2026-06-13,41.6523,-4.7245,Europe/Madrid,32.9,14.0,24.0,0.0,0.0,0.0,11.1
forecast,2026-06-08T19:40:40+00:00,900029,Valladolid,ES,2026-06-14,41.6523,-4.7245,Europe/Madrid,34.9,14.8,25.8,0.0,0.0,0.0,7.0
forecast,2026-06-08T19:40:40+00:00,900030,Zamora,ES,2026-06-08,41.5037,-5.7448,Europe/Madrid,28.4,14.6,22.0,0.0,0.0,0.0,17.7
forecast,2026-06-08T19:40:40+00:00,900030,Zamora,ES,2026-06-09,41.5037,-5.7448,Europe/Madrid,26.0,11.2,19.1,0.0,0.0,0.0,20.9
forecast,2026-06-08T19:40:40+00:00,900030,Zamora,ES,2026-06-10,41.5037,-5.7448,Europe/Madrid,25.1,9.3,17.4,0.0,0.0,0.0,17.7
forecast,2026-06-08T19:40:40+00:00,900030,Zamora,ES,2026-06-11,41.5037,-5.7448,Europe/Madrid,28.7,9.2,18.8,0.0,0.0,0.0,21.4
forecast,2026-06-08T19:40:40+00:00,900030,Zamora,ES,2026-06-12,41.5037,-5.7448,Europe/Madrid,32.3,11.9,22.2,0.0,0.0,0.0,15.3
forecast,2026-06-08T19:40:40+00:00,900030,Zamora,ES,2026-06-13,41.5037,-5.7448,Europe/Madrid,34.0,14.5,24.5,0.0,0.0,0.0,12.8
forecast,2026-06-08T19:40:40+00:00,900030,Zamora,ES,2026-06-14,41.5037,-5.7448,Europe/Madrid,35.6,15.5,26.1,0.0,0.0,0.0,8.5
forecast,2026-06-08T19:40:40+00:00,900031,Barcelona,ES,2026-06-08,41.3851,2.1734,Europe/Madrid,25.8,18.4,22.5,0.0,0.0,0.0,13.0
forecast,2026-06-08T19:40:40+00:00,900031,Barcelona,ES,2026-06-09,41.3851,2.1734,Europe/Madrid,25.2,20.3,22.3,0.2,0.0,0.0,13.8
forecast,2026-06-08T19:40:40+00:00,900031,Barcelona,ES,2026-06-10,41.3851,2.1734,Europe/Madrid,22.5,19.8,21.2,0.0,0.0,0.0,17.0
forecast,2026-06-08T19:40:40+00:00,900031,Barcelona,ES,2026-06-11,41.3851,2.1734,Europe/Madrid,22.8,17.8,20.6,0.0,0.0,0.0,13.2
forecast,2026-06-08T19:40:40+00:00,900031,Barcelona,ES,2026-06-12,41.3851,2.1734,Europe/Madrid,26.4,18.4,22.5,0.0,0.0,0.0,14.0
forecast,2026-06-08T19:40:40+00:00,900031,Barcelona,ES,2026-06-13,41.3851,2.1734,Europe/Madrid,28.7,19.5,24.0,0.0,0.0,0.0,14.8
forecast,2026-06-08T19:40:40+00:00,900031,Barcelona,ES,2026-06-14,41.3851,2.1734,Europe/Madrid,27.1,18.3,22.9,0.0,0.0,0.0,12.6
forecast,2026-06-08T19:40:40+00:00,900032,Girona,ES,2026-06-08,41.9794,2.8214,Europe/Madrid,28.4,16.0,22.5,0.0,0.0,0.0,19.3
forecast,2026-06-08T19:40:40+00:00,900032,Girona,ES,2026-06-09,41.9794,2.8214,Europe/Madrid,22.6,18.4,20.4,0.0,0.0,0.0,14.3
forecast,2026-06-08T19:40:40+00:00,900032,Girona,ES,2026-06-10,41.9794,2.8214,Europe/Madrid,23.8,17.4,19.8,0.0,0.0,0.0,14.5
forecast,2026-06-08T19:40:40+00:00,900032,Girona,ES,2026-06-11,41.9794,2.8214,Europe/Madrid,26.0,17.0,20.5,0.0,0.0,0.0,12.1
forecast,2026-06-08T19:40:40+00:00,900032,Girona,ES,2026-06-12,41.9794,2.8214,Europe/Madrid,30.7,13.3,22.1,0.0,0.0,0.0,25.5
forecast,2026-06-08T19:40:40+00:00,900032,Girona,ES,2026-06-13,41.9794,2.8214,Europe/Madrid,29.4,14.9,22.3,0.0,0.0,0.0,20.2
forecast,2026-06-08T19:40:40+00:00,900032,Girona,ES,2026-06-14,41.9794,2.8214,Europe/Madrid,28.9,14.8,22.0,0.0,0.0,0.0,17.7
forecast,2026-06-08T19:40:40+00:00,900033,Lleida,ES,2026-06-08,41.6176,0.62,Europe/Madrid,34.5,18.6,25.9,0.0,0.0,0.0,18.0
forecast,2026-06-08T19:40:40+00:00,900033,Lleida,ES,2026-06-09,41.6176,0.62,Europe/Madrid,30.3,19.3,24.0,0.0,0.0,0.0,20.6
forecast,2026-06-08T19:40:40+00:00,900033,Lleida,ES,2026-06-10,41.6176,0.62,Europe/Madrid,29.2,15.9,22.4,0.0,0.0,0.0,17.0
forecast,2026-06-08T19:40:40+00:00,900033,Lleida,ES,2026-06-11,41.6176,0.62,Europe/Madrid,28.9,13.3,21.2,0.0,0.0,0.0,13.6
forecast,2026-06-08T19:40:40+00:00,900033,Lleida,ES,2026-06-12,41.6176,0.62,Europe/Madrid,32.7,15.3,23.6,0.0,0.0,0.0,18.2
forecast,2026-06-08T19:40:40+00:00,900033,Lleida,ES,2026-06-13,41.6176,0.62,Europe/Madrid,35.3,15.9,24.9,0.0,0.0,0.0,22.2
forecast,2026-06-08T19:40:40+00:00,900033,Lleida,ES,2026-06-14,41.6176,0.62,Europe/Madrid,33.0,18.1,25.3,0.0,0.0,0.0,21.6
forecast,2026-06-08T19:40:40+00:00,900034,Tarragona,ES,2026-06-08,41.1189,1.2445,Europe/Madrid,24.8,18.5,22.1,0.0,0.0,0.0,13.4
forecast,2026-06-08T19:40:40+00:00,900034,Tarragona,ES,2026-06-09,41.1189,1.2445,Europe/Madrid,25.6,20.0,22.5,1.0,0.0,0.0,16.6
forecast,2026-06-08T19:40:40+00:00,900034,Tarragona,ES,2026-06-10,41.1189,1.2445,Europe/Madrid,26.0,19.1,21.7,0.1,0.0,0.0,19.1
forecast,2026-06-08T19:40:40+00:00,900034,Tarragona,ES,2026-06-11,41.1189,1.2445,Europe/Madrid,25.1,16.4,20.9,0.0,0.0,0.0,19.5
forecast,2026-06-08T19:40:40+00:00,900034,Tarragona,ES,2026-06-12,41.1189,1.2445,Europe/Madrid,25.6,17.9,22.1,0.0,0.0,0.0,14.8
forecast,2026-06-08T19:40:40+00:00,900034,Tarragona,ES,2026-06-13,41.1189,1.2445,Europe/Madrid,27.5,17.7,22.6,0.0,0.0,0.0,17.4
forecast,2026-06-08T19:40:40+00:00,900034,Tarragona,ES,2026-06-14,41.1189,1.2445,Europe/Madrid,25.8,19.2,22.7,0.0,0.0,0.0,12.0
forecast,2026-06-08T19:40:40+00:00,900035,Alicante,ES,2026-06-08,38.3452,-0.481,Europe/Madrid,26.2,19.7,23.3,0.0,0.0,0.0,10.5
forecast,2026-06-08T19:40:40+00:00,900035,Alicante,ES,2026-06-09,38.3452,-0.481,Europe/Madrid,27.4,21.0,23.7,0.0,0.0,0.0,18.1
forecast,2026-06-08T19:40:40+00:00,900035,Alicante,ES,2026-06-10,38.3452,-0.481,Europe/Madrid,25.8,20.0,23.0,0.0,0.0,0.0,21.7
forecast,2026-06-08T19:40:40+00:00,900035,Alicante,ES,2026-06-11,38.3452,-0.481,Europe/Madrid,25.6,19.3,22.6,0.0,0.0,0.0,23.4
forecast,2026-06-08T19:40:40+00:00,900035,Alicante,ES,2026-06-12,38.3452,-0.481,Europe/Madrid,26.0,18.6,22.6,0.0,0.0,0.0,18.6
forecast,2026-06-08T19:40:40+00:00,900035,Alicante,ES,2026-06-13,38.3452,-0.481,Europe/Madrid,30.4,19.0,24.5,0.0,0.0,0.0,16.3
forecast,2026-06-08T19:40:40+00:00,900035,Alicante,ES,2026-06-14,38.3452,-0.481,Europe/Madrid,30.1,20.3,25.0,0.0,0.0,0.0,21.9
forecast,2026-06-08T19:40:40+00:00,900036,Castellón de la Plana,ES,2026-06-08,39.9864,-0.0513,Europe/Madrid,27.4,17.7,23.0,0.0,0.0,0.0,15.4
forecast,2026-06-08T19:40:40+00:00,900036,Castellón de la Plana,ES,2026-06-09,39.9864,-0.0513,Europe/Madrid,26.8,19.9,23.0,0.0,0.0,0.0,20.0
forecast,2026-06-08T19:40:40+00:00,900036,Castellón de la Plana,ES,2026-06-10,39.9864,-0.0513,Europe/Madrid,25.4,18.4,22.0,0.0,0.0,0.0,17.3
forecast,2026-06-08T19:40:40+00:00,900036,Castellón de la Plana,ES,2026-06-11,39.9864,-0.0513,Europe/Madrid,25.5,19.0,22.3,0.0,0.0,0.0,17.3
forecast,2026-06-08T19:40:40+00:00,900036,Castellón de la Plana,ES,2026-06-12,39.9864,-0.0513,Europe/Madrid,27.4,17.2,22.6,0.0,0.0,0.0,15.8
forecast,2026-06-08T19:40:40+00:00,900036,Castellón de la Plana,ES,2026-06-13,39.9864,-0.0513,Europe/Madrid,30.6,19.2,24.7,0.0,0.0,0.0,19.4
forecast,2026-06-08T19:40:40+00:00,900036,Castellón de la Plana,ES,2026-06-14,39.9864,-0.0513,Europe/Madrid,27.3,19.2,23.3,0.0,0.0,0.0,17.4
forecast,2026-06-08T19:40:40+00:00,900037,Valencia,ES,2026-06-08,39.4699,-0.3763,Europe/Madrid,26.9,19.1,23.1,0.0,0.0,0.0,14.6
forecast,2026-06-08T19:40:40+00:00,900037,Valencia,ES,2026-06-09,39.4699,-0.3763,Europe/Madrid,26.0,20.8,23.0,0.0,0.0,0.0,17.1
forecast,2026-06-08T19:40:40+00:00,900037,Valencia,ES,2026-06-10,39.4699,-0.3763,Europe/Madrid,24.0,20.1,21.9,0.0,0.0,0.0,13.7
forecast,2026-06-08T19:40:40+00:00,900037,Valencia,ES,2026-06-11,39.4699,-0.3763,Europe/Madrid,25.3,19.1,22.0,0.0,0.0,0.0,15.0
forecast,2026-06-08T19:40:40+00:00,900037,Valencia,ES,2026-06-12,39.4699,-0.3763,Europe/Madrid,27.7,18.3,22.8,0.0,0.0,0.0,14.0
forecast,2026-06-08T19:40:40+00:00,900037,Valencia,ES,2026-06-13,39.4699,-0.3763,Europe/Madrid,31.0,18.2,24.3,0.0,0.0,0.0,17.4
forecast,2026-06-08T19:40:40+00:00,900037,Valencia,ES,2026-06-14,39.4699,-0.3763,Europe/Madrid,27.0,18.3,22.9,0.0,0.0,0.0,16.3
forecast,2026-06-08T19:40:40+00:00,900038,Badajoz,ES,2026-06-08,38.8794,-6.9707,Europe/Madrid,32.7,13.4,23.1,0.0,0.0,0.0,19.1
forecast,2026-06-08T19:40:40+00:00,900038,Badajoz,ES,2026-06-09,38.8794,-6.9707,Europe/Madrid,34.9,15.8,25.0,0.0,0.0,0.0,15.9
forecast,2026-06-08T19:40:40+00:00,900038,Badajoz,ES,2026-06-10,38.8794,-6.9707,Europe/Madrid,35.0,17.4,26.2,0.0,0.0,0.0,12.8
forecast,2026-06-08T19:40:40+00:00,900038,Badajoz,ES,2026-06-11,38.8794,-6.9707,Europe/Madrid,37.6,18.9,28.9,0.0,0.0,0.0,11.3
forecast,2026-06-08T19:40:40+00:00,900038,Badajoz,ES,2026-06-12,38.8794,-6.9707,Europe/Madrid,38.5,20.6,29.9,0.0,0.0,0.0,9.5
forecast,2026-06-08T19:40:40+00:00,900038,Badajoz,ES,2026-06-13,38.8794,-6.9707,Europe/Madrid,36.9,20.5,29.3,0.0,0.0,0.0,12.1
forecast,2026-06-08T19:40:40+00:00,900038,Badajoz,ES,2026-06-14,38.8794,-6.9707,Europe/Madrid,33.4,20.1,26.9,0.0,0.0,0.0,18.9
forecast,2026-06-08T19:40:40+00:00,900039,Cáceres,ES,2026-06-08,39.4753,-6.3724,Europe/Madrid,32.0,16.7,25.0,0.0,0.0,0.0,14.7
forecast,2026-06-08T19:40:40+00:00,900039,Cáceres,ES,2026-06-09,39.4753,-6.3724,Europe/Madrid,32.8,18.2,25.5,0.0,0.0,0.0,17.2
forecast,2026-06-08T19:40:40+00:00,900039,Cáceres,ES,2026-06-10,39.4753,-6.3724,Europe/Madrid,32.6,18.0,25.4,0.0,0.0,0.0,15.6
forecast,2026-06-08T19:40:40+00:00,900039,Cáceres,ES,2026-06-11,39.4753,-6.3724,Europe/Madrid,35.1,20.2,27.4,0.0,0.0,0.0,15.5
forecast,2026-06-08T19:40:40+00:00,900039,Cáceres,ES,2026-06-12,39.4753,-6.3724,Europe/Madrid,36.1,22.3,29.5,0.0,0.0,0.0,14.0
forecast,2026-06-08T19:40:40+00:00,900039,Cáceres,ES,2026-06-13,39.4753,-6.3724,Europe/Madrid,35.7,22.0,29.0,0.0,0.0,0.0,10.1
forecast,2026-06-08T19:40:40+00:00,900039,Cáceres,ES,2026-06-14,39.4753,-6.3724,Europe/Madrid,33.8,19.2,26.8,0.0,0.0,0.0,17.7
forecast,2026-06-08T19:40:40+00:00,900040,A Coruña,ES,2026-06-08,43.3623,-8.4115,Europe/Madrid,19.7,10.4,14.7,0.0,0.0,0.0,18.9
forecast,2026-06-08T19:40:40+00:00,900040,A Coruña,ES,2026-06-09,43.3623,-8.4115,Europe/Madrid,17.7,11.0,14.4,0.0,0.0,0.0,18.8
forecast,2026-06-08T19:40:40+00:00,900040,A Coruña,ES,2026-06-10,43.3623,-8.4115,Europe/Madrid,18.5,10.5,15.0,0.0,0.0,0.0,21.6
forecast,2026-06-08T19:40:40+00:00,900040,A Coruña,ES,2026-06-11,43.3623,-8.4115,Europe/Madrid,26.0,11.4,17.9,0.0,0.0,0.0,20.1
forecast,2026-06-08T19:40:40+00:00,900040,A Coruña,ES,2026-06-12,43.3623,-8.4115,Europe/Madrid,32.5,13.7,22.3,0.0,0.0,0.0,15.2
forecast,2026-06-08T19:40:40+00:00,900040,A Coruña,ES,2026-06-13,43.3623,-8.4115,Europe/Madrid,33.6,16.4,23.9,0.0,0.0,0.0,10.0
forecast,2026-06-08T19:40:40+00:00,900040,A Coruña,ES,2026-06-14,43.3623,-8.4115,Europe/Madrid,29.3,13.3,21.3,0.0,0.0,0.0,9.7
forecast,2026-06-08T19:40:40+00:00,900041,Lugo,ES,2026-06-08,43.0099,-7.556,Europe/Madrid,22.0,6.9,14.1,0.1,0.0,0.0,18.6
forecast,2026-06-08T19:40:40+00:00,900041,Lugo,ES,2026-06-09,43.0099,-7.556,Europe/Madrid,18.5,8.7,13.1,0.0,0.0,0.0,17.3
forecast,2026-06-08T19:40:40+00:00,900041,Lugo,ES,2026-06-10,43.0099,-7.556,Europe/Madrid,19.7,6.4,12.8,0.0,0.0,0.0,20.5
forecast,2026-06-08T19:40:40+00:00,900041,Lugo,ES,2026-06-11,43.0099,-7.556,Europe/Madrid,23.7,8.8,15.6,0.0,0.0,0.0,19.3
forecast,2026-06-08T19:40:40+00:00,900041,Lugo,ES,2026-06-12,43.0099,-7.556,Europe/Madrid,31.1,10.5,20.0,0.0,0.0,0.0,15.6
forecast,2026-06-08T19:40:40+00:00,900041,Lugo,ES,2026-06-13,43.0099,-7.556,Europe/Madrid,35.1,13.4,23.4,0.0,0.0,0.0,14.0
forecast,2026-06-08T19:40:40+00:00,900041,Lugo,ES,2026-06-14,43.0099,-7.556,Europe/Madrid,36.4,9.3,22.9,0.0,0.0,0.0,14.5
forecast,2026-06-08T19:40:40+00:00,900042,Ourense,ES,2026-06-08,42.3358,-7.8639,Europe/Madrid,26.5,9.6,18.2,0.0,0.0,0.0,16.2
forecast,2026-06-08T19:40:40+00:00,900042,Ourense,ES,2026-06-09,42.3358,-7.8639,Europe/Madrid,24.2,10.7,16.9,0.0,0.0,0.0,14.8
forecast,2026-06-08T19:40:40+00:00,900042,Ourense,ES,2026-06-10,42.3358,-7.8639,Europe/Madrid,25.7,8.4,16.9,0.0,0.0,0.0,17.3
forecast,2026-06-08T19:40:40+00:00,900042,Ourense,ES,2026-06-11,42.3358,-7.8639,Europe/Madrid,31.6,8.2,19.9,0.0,0.0,0.0,11.3
forecast,2026-06-08T19:40:40+00:00,900042,Ourense,ES,2026-06-12,42.3358,-7.8639,Europe/Madrid,36.7,12.0,24.8,0.0,0.0,0.0,11.2
forecast,2026-06-08T19:40:40+00:00,900042,Ourense,ES,2026-06-13,42.3358,-7.8639,Europe/Madrid,37.8,13.8,25.8,0.0,0.0,0.0,14.0
forecast,2026-06-08T19:40:40+00:00,900042,Ourense,ES,2026-06-14,42.3358,-7.8639,Europe/Madrid,38.3,12.7,25.6,0.0,0.0,0.0,14.0
forecast,2026-06-08T19:40:40+00:00,900043,Pontevedra,ES,2026-06-08,42.4316,-8.6444,Europe/Madrid,22.2,10.4,16.7,0.0,0.0,0.0,17.9
forecast,2026-06-08T19:40:40+00:00,900043,Pontevedra,ES,2026-06-09,42.4316,-8.6444,Europe/Madrid,22.5,11.9,16.6,0.0,0.0,0.0,19.8
forecast,2026-06-08T19:40:40+00:00,900043,Pontevedra,ES,2026-06-10,42.4316,-8.6444,Europe/Madrid,24.3,10.6,17.3,0.0,0.0,0.0,22.2
forecast,2026-06-08T19:40:40+00:00,900043,Pontevedra,ES,2026-06-11,42.4316,-8.6444,Europe/Madrid,33.0,12.0,21.9,0.0,0.0,0.0,14.6
forecast,2026-06-08T19:40:40+00:00,900043,Pontevedra,ES,2026-06-12,42.4316,-8.6444,Europe/Madrid,35.3,15.5,25.8,0.0,0.0,0.0,10.5
forecast,2026-06-08T19:40:40+00:00,900043,Pontevedra,ES,2026-06-13,42.4316,-8.6444,Europe/Madrid,34.9,17.1,25.7,0.0,0.0,0.0,11.2
forecast,2026-06-08T19:40:40+00:00,900043,Pontevedra,ES,2026-06-14,42.4316,-8.6444,Europe/Madrid,33.1,16.0,24.5,0.0,0.0,0.0,9.8
forecast,2026-06-08T19:40:40+00:00,900044,Logroño,ES,2026-06-08,42.4627,-2.4449,Europe/Madrid,28.5,17.3,21.8,0.0,0.0,0.0,22.0
forecast,2026-06-08T19:40:40+00:00,900044,Logroño,ES,2026-06-09,42.4627,-2.4449,Europe/Madrid,20.0,14.9,16.8,0.0,0.0,0.0,15.4
forecast,2026-06-08T19:40:40+00:00,900044,Logroño,ES,2026-06-10,42.4627,-2.4449,Europe/Madrid,22.0,11.2,16.2,0.0,0.0,0.0,18.8
forecast,2026-06-08T19:40:40+00:00,900044,Logroño,ES,2026-06-11,42.4627,-2.4449,Europe/Madrid,27.2,12.1,18.8,0.0,0.0,0.0,17.3
forecast,2026-06-08T19:40:40+00:00,900044,Logroño,ES,2026-06-12,42.4627,-2.4449,Europe/Madrid,31.7,14.7,21.8,0.0,0.0,0.0,18.7
forecast,2026-06-08T19:40:40+00:00,900044,Logroño,ES,2026-06-13,42.4627,-2.4449,Europe/Madrid,36.3,15.4,25.6,0.0,0.0,0.0,11.7
forecast,2026-06-08T19:40:40+00:00,900044,Logroño,ES,2026-06-14,42.4627,-2.4449,Europe/Madrid,37.2,20.2,28.8,0.0,0.0,0.0,19.1
forecast,2026-06-08T19:40:40+00:00,900045,Madrid,ES,2026-06-08,40.4168,-3.7038,Europe/Madrid,32.7,19.0,26.2,0.0,0.0,0.0,13.4
forecast,2026-06-08T19:40:40+00:00,900045,Madrid,ES,2026-06-09,40.4168,-3.7038,Europe/Madrid,31.4,17.1,24.4,0.0,0.0,0.0,15.1
